score,text,klasifikasi
0,melanjutkan informasi vaksin di ciwalk ternyata udah ada bannernya di instagram mereka vaksinnya pakai sinovac dan bisa pakai… ,Netral
0,ini vaksin sinovac dosis buat ngantukan gini atau emang aku yang lagi capek aja sih ,Negatif
-1,informasi vaksin sinovac dosis dan catat tempat dan tanggal sea jangan lupa untuk membawa persyaratan ,Netral
0,serka budi suwao babinsa krebet melaksanakan giat komsos pemantauan vaksin dosis jumlah pesea jenis vak… ,Netral
0,reposted from vaksinasi covid dosis kedua kembali dilaksanakan bagi keluarga pegawai di l… ,Netral
-4, aku kamis vaksin sinovac tapi efeknya lemes banget mual kepala berat tangan kiri jadi lemah banget hu… ,Negatif
-1, bahan utama vaksin sinovac adalah dna babi dan serum dari bayi yang belum lahir yang masih hidup yang di sedot bay…,Negatif
1, uwong uwong ki ngopo ya kok le vaksin di milih milih sing sinovac seperti aku ngene loh astrea,Negatif
1,uwong uwong ki ngopo ya kok le vaksin di milih milih sing sinovac seperti aku ngene loh astrea,Negatif
1,sinovac dosis ku kemarin buat tanganku jadi pegal banget terus aku jadi ngantuk banget harian abis vaksin besok… ,Negatif
0,buruan daftar melalui link di atas sebelum kamis oktober kuota terbatas nih vaksin nya jenis sinovac ya ge… ,Netral
-1, kalausinovac apa perlu vaksin ke booster ,Netral
1, saya dan besea keluarga besar semuanya melakukan vaksin sinovac termasuk ibu saya yang berusia … ,Positif
0, aku di kecamatan ceper beb kemarin coba kamu dm instagram puskesmas bayat minggu ini disana ada vaksin sinovac dosis ,Netral
-1, bahan utama vaksin sinovac adalah dna babi dan serum dari bayi yang belum lahir yang masih hidup yang d… ,Negatif
-1, vaksin kamu apa kalau aku sinovac tidak parah kok,Positif
0,jbrfess informasi vaksin sinovac dosis yang di jember dong gais,Netral
1, vaksin sinovac selamat untuk kanakkanak pharmaniaga ,Positif
-1,ibu bapa tak perlu bimbang vaksin sinovac selamat untuk kanakkanak dan remaja ,Positif
1,sehingga kini sudah juta dosis vaksin sudah diberikan kepada remaja dalam lingkungan usia berkenaan di china p… ,Positif
-1, kan itu kayaknya kemarin jadi salah satu teori kenapa indonesia pakai sinovac biar pada mau vaksin apalagi ind…,Netral
0,nyesel vaksin pakai sinovac tidak bisa ke ln wow percuma,Negatif
1,yang sudah vaksin dapet sinovac efek sampingnya laper tidak kalian,Negatif
-1, tapi vaksin sinovac tidak bisa ke ln yakali vaksin ulang ,Negatif
0, aku vaksin astrazeneca zeneca ou sinovac ou tidak ada efek samping samsek sedangkan aku efek sampingnya cuma… ,Negatif
0,informasi jadwal vaksin covid pfizer dan sinovac dosis  kota bogor di puri begawan tanggal oktober … ,Netral
-1,ada yang sama tidak sih abis vaksin kedua sinovac kok badan keringet dingin mulu sama gemetaran kirakira kenapa ya ,Negatif
2, pharmaniaga berhad memberi jaminan kepada ibu bapa bahawa vaksin covid sinovac bagi kanakkanak dan remaja ada…,Positif
-2,ora le lemah aku i jane ultramen tapi bar suntik vaksin sinovac terus kekuatanku ilang ,Negatif
-1,vaksin sinovac yang kedua memang pegelnya lebih lama ya,Negatif
0,polsek kedungwaringin bersama pkm kedungwaringin gelar vaksinasi tahap dan vaksin jenis sinovac di halaman mako… ,Netral
1, saat ini jenis vaksin yang digunakan di stasiun cirebon sinovac ya kak trims,Positif
-1, penggunaan vaksin sinovac kepada golongan remaja berumur tahun dan ke atas dibenarkan ketua pengarah kesihatan …,Positif
3,vaksin sinovac bagi kanakkanak dan remaja adalah selamat dengan lebih juta dosis diberikan kepada rakya… ,Positif
0,ipda wasirin bhabinkamtibmas bersama anggota melaksanakan pengamanan giat vaksinasi tahap dan vaksin jenis si… ,Netral
0,giat vaksinasi tahap dan vaksin jenis pfizer di puskesmas kedungwaringin bripka dan rifai lantas himbau warga… ,Netral
0,villagers in aceh indonesia refuse the vaccine and destroy the vaccination centre warga di aceh ngamuk vaksinat… ,Negatif
0, oxford astrazeneca pfizer biontech moderna janssen kayaknya kalau sinovac mesti udah vaksin booster dul…,Negatif
-1,sopo sing butuh informasi vaksin dosis dan sinovac ndes balas aja nanti tak dm,Netral
0, vaksin kedua pakai sinovac chei,Netral
2, pharmaniaga berhad memberi jaminan kepada ibu bapa bahawa vaksin covid sinovac bagi kanakkanak dan… ,Positif
1,vaksin sinovac selamat untuk kanakkanak pharmaniaga ,Positif
0, naahhh ini mksdnya iya dok yang datang bahan… ,Netral
2,pharmaniaga bhd memberi jaminan kepada para ibu bapa bahawa vaksin covid sinovac bagi kanakkanak dan remaja ada… ,Positif
3,vaksin sama vaksin sinovac alhamdulillah cuma ngantuk sama laper kipinya ,Positif
0, apa vaksin covid itu ya lupa saya pernah baca biofarm produks… ,Netral
0, diberi secara meluas kepada populasi kategori umur itu di china dan sehingga kini tidak ada rekod mengenai makl…,Positif
1,lebih juta dosis vaksin berkenaan telah diberikan kepada rakyat china yang berumur antara dan tahun sehingga… ,Positif
1, transma yasmin bogor bekerja sama dengan polresta bogor kota mengadakan vaksinasi massal untuk usia tahun ke atas …,Positif
0, coronavac vaksinnya sinovac si agaknya vaksin sekolah soalnyaa,Netral
0, diberi secara meluas kepada populasi kategori umur itu di china dan sehingga kini tidak ada rekod meng… ,Positif
-1, mungkin bisa di cek di peduli lindungi pke vaksin sinovac atau a…,Netral
-1, mungkin bisa di cek di peduli lindungi pke vaksin sinovac atau astrazeneca atau sinopharm,Netral
1, hahaha jadi inget banyak dulu yang talk shit about sinovac like kenapa tidak ini kenapa tidak… ,Negatif
-2,halo sahabat rumah sakit baptis batu berikut adalah jadwal baru pesea vaksin c sinovac yang ditunda pelayanannya di… ,Netral
0,ikut ayo massal oktober jenis vaksin sinovac … ,Netral
1, supposed buat satu hotline untuk kita dapatkan informasi bagi number tapi tak dapat reach lahluar… ,Negatif
-2,serem juga ini sender hampir menggiring opini kalauselain sinovac menyeramkan padahal apapun vaksinnya lebih baik… ,Negatif
0, ins besok masih ada jadwal vaksinasi covid pada masyarakat jenis vaksin… ,Netral
-1, vaksin ke sinovac kepalaku pusing banget kemarin,Negatif
0, keputusan australia mengakui vaksin sinovac menjadi angin segar untuk para wisatawan internasional yang berasal dari asia te…,Positif
2, pegal doang sih nder sinovac efek sampingnya ringan asal sebelum sudah sesudah vaksin kesehatan nya dij… ,Positif
-1, oooooo aku yang suntik sinovac tidak sampai demam kakak aku kayaknya yang vaksin astrazeneca efek sampingnya mi… ,Negatif
0, aku pakai sinovac tidak ada rasa apa apa asli paling pegal biasa aja cuma lihat bokap vaksin ketiga pakai a… ,Negatif
-1, aku asline powerrenjes mergo bar vaksin sinovac kekuatanku ilang …,Negatif
-1, tim riset di indonesia mengatakan efikasi vaksin covid sinovac turun menjadi persen setelah bulan pemberian booste…,Negatif
1,dari beberapa aikel yang kubaca sinovac digunakan karena kondisi yang emergency saat itu sampai saat ini masih b… ,Positif
-4,asik q gaib tapi mau sedikit ngelurusin bukan tentang bisa keluar negeri atau enggak nya but perlu dipeanyakan… ,Negatif
0,keputusan australia mengakui vaksin sinovac menjadi angin segar untuk para wisatawan internasional yang berasal ada… ,Positif
0, aku meriang selesainya tapi cuma hari si minum bodrex juga sembuh jadi saran kalauseperti mama aku pas… ,Negatif
0, bulan ini mau vaksin sinovac ,Netral
0,tambahnya kebenaran hadir ke majlis di surau dan masjid juga teakluk kepada mereka yang lengkap menerima dua dosis… ,Netral
-1,soalnya kalausinovac kan gaboleh ke ln terus astrazeneca  moderna parah banget efeknya ya yasuda pfizer winwin solutionnya… ,Negatif
0, aku sekeluarga beda merk vaksin ibu aku sinovac adek pfizer bapak astrazeneca kakak modern… ,Netral
1,yes yes terutama untuk kalangan menengah kebawah yang memang banyak rewel urusan takut lebih baik prevent than never — k… ,Negatif
0, nanya dong kalau sudah vaksin pakai sinovac emng bisa ya vaksin lgi pakai astrazeneca gitu,Netral
2, yapsss betul banget sempet mikir kaya gini dulu karena sinovac paling minim banget reaksinya trutama untuk lan… ,Positif
0, tapi katanya yang udah vaksin sinovac harus vaksin booster moderna juga kan setelah nakes,Netral
0, memang sinovac ini ngefek banget buat yang gamau vaksin karena tuntutan vaksin buat mobilitas mau tidak mau vaks… ,Positif
-1,daftarkan diri anda sekarang melalui nomor yang teera pada gambar vaksin dosis  sinovac ,Netral
0, aku vaksin sinovac tidak ada efek apa abis vaksin tapi lari ke siklus haid jadi mundur banyak banget kirain positif yang…,Negatif
-1, hari pahit manis di ppv integrasi idcc shah alam berakhir oktober dengan pemberian vaksinasi samada vaksin… ,Netral
0, just informasi ya teman jika memang harus vaksin karena aturan kemana harus ada sei vaksin sebaik nya jangan sinovac mostl…,Negatif
0,vaksin covid sinovac gratis di sentul catat syarat dan tanggalnya ,Netral
0, ohhh sudah dapat lokasi tanggal nya berapa belum tau coba ke sana aja deh nanya terkahir vaksin tanggal… ,Netral
0, pfizer cominay sinovac coronavac mengikut media di kanada mereka tidak lagi menggunakan nama vaksin pf…,Negatif
-1,so aussie benar kan pelancong yang lengkap vaksin sinovac  azyang hang beriya nak menganjing pfizerian penah pulak… ,Negatif
0, pfizer cominay sinovac coronavac mengikut media di kanada mereka tidak lagi menggunakan nama v… ,Negatif
-2, aku habis dosis kedua sinovac aja alergiku kambuh takut vaksin booster ,Negatif
0, jika… ,Netral
0,teman ada informasi vaksin sinovac di daerah tangerang mau dosis tapi belum nemu,Netral
1, bisa zen dengan catatan ada surat keteranganp dari dokter tidak bisa terima vaksin sinovac atau astrazeneca,Netral
0, mjb aku bantu jawab ya karena kapan itu who belum mengakui vaksin tsb vaksin tsb cu… ,Negatif
1, barubaru ini malaysia mengungkap hasil penelitiannya terhadap efektivitas vaksin sinovac pfizer dan astrazeneca beriku…,Netral
1,kenapa di spore orang rela bayar buat vaksin sinovac meskipun ada pfizer  moderna dari pemerintah ,Positif
-1,total kuota vaksin yang kami siapkan di dua titik itu sebanyak vaksin jenis sinovac ujar arismawati wakil… ,Netral
0, mjb iya aku juga rencana mau ke jepang tapi sudah terlanjur vaksin sinovac ini bing… ,Negatif
3,habis vaksin sinovac yang peama dulu efeknya ngantuk sekarang vaksin kedua laper pengen gado kebab es soda gembira es goder,Negatif
1,transma yasmin bogor bekerja sama dengan polresta bogor kota mengadakan vaksinasi massal untuk usia tahun ke a… ,Positif
0,di suntik bu dokter ,Netral
3,katanya efek vaksin kedua sinovac jadi laper terus kenapa di aku malah tidak laper tapi jadi capek sama ngantuk doang,Negatif
0,vaksinasi lur silahkan sederek teman keluarga yang belum vaksin di buka pendaftaran vaksinasi sinovac k… ,Netral
0, bep dapet vaksin apa moderna apa sinovac,Netral
0,vaksin kedua sinovac tanggal oktober ,Netral
2, aku sore vaksin sinovac besoknya langsung tidur seharian nder asli ngantuk banget bawaannya ,Negatif
-1,halo min barangkali admin dan followersnya tau informasi vaksin dosis sinovac di uin malang yang ditunda kemarin… ,Netral
1,siapa yang masih suka pilihpilih vaksin hayo ngaku soalnya aku juga awalawal gitu pengennya nungguin vaksin a… ,Negatif
0, terus yang tidak boleh ke eropa karena vaksin sinovac terus gimana kak masa harus vaksin lagi yakali ,Negatif
1, aku dapat vaksin sinovac memang sih gejalanya ngantuk doang sama laperan,Negatif
0, vaksin skuyy ,Netral
0,informasi vaksin sinovac dosis dong jog makasi,Netral
-1,aku asline powerrenjes mergo bar vaksin sinovac kekuatanku ilang … ,Negatif
0,ada yang tau tidak tempat vaksin sinovac peama di daerah jakbar dimana bapakku nyari adanya astrazeneca sama pfizer bapa… ,Netral
0,efek vaksin sinovac ancen ngantukluwe an a iki,Negatif
2, aku sinovac aja udah sesek napas pas abis vaksin tapi untungnya bentar doang sih terus normal lagi,Negatif
1, aku sinovac kak benar tidak boleh pilah pilih vaksin ya dukung sabang sampai merauke,Positif
0,kapolsek kanit bimas kanit intel bhabinkamtibmas polsek srandakan dan bintara trecer polsek srandakan monitoring… ,Netral
1,sebagian keluargaku menerima vaksin sinovac sedangkan temanteman kebanyakan astrazeneca nantinya aku bakalan dap… ,Netral
0, indonesia kembali menerima kedatangan vaksin covid ada juta dosis vaksin sinovac tiba siang ini ,Positif
1,untuk periode kedua ini ada tambahan vaksin moderna untuk melengkapi vaksin sinovac dan astrazeneca yang dilakukan… ,Positif
0, sinovac aku tidak ada efek apa mau vaksin moderna tapi tidak tahu kapan,Positif
1,aku abis vaksin sinovac kemarin terus minum kopi kenapa seperti seneng banget ya berasa hepi banget pengen ketawa mu… ,Positif
0, min yang butuh vaksin di kota padang ada moderna sinovac pfizer tinggal daftar ,Netral
1, eh iya rata yang vaksin astrazeneca pada sakit untung sinovac tidak kenapa napa aku,Positif
0,yang cari vaksin pfizer di depok atau vaksin astrasinovac bisa di rsui daftar dulu via web ini,Netral
1,memang ini pearuhan jenius yang tim diplomasi kita secara longterm ternyata jauh lebih baik ada… ,Positif
0, semua vaksin sama saja aku kebagian sinovac suamiku astrazeneca zenneca tante ku yang manula dapat pfizer adek sepupu yang nake…,Netral
-1,aku awalnya sempat ragu ketika seorang teman memberikan informasi vaksin jenis sinovac pengennya bisa jenis lain tapi… ,Negatif
0,min yang butuh vaksin di kota padang ada moderna sinovac pfizer tinggal daftar ,Netral
-1, sinovac kayaknya tetanggaku ada yang vaksin di bhayangkara tapi tidak tau acara yang sama atau enggak,Netral
0,beda merek vaksin beda isinya pilihlah vaksin yang aman whole virus inactived sinovac coronavac sinopharm… ,Netral
1, aku vaksin astrazeneca efeknya sama seperti yang sinovaclapar ngantuk sama meriang ke esokan harinya itupun… ,Negatif
0,informasi vaksin sinovac bogor puskesmas cijujung oktober kuota hanya orang saja ,Netral
0,hingga saat ini vaksin yang adh masuk ke indonesia antara lain sinovac sinopharm astrazeneca modena pfizer teman²… ,Positif
1,eh ya kalau kamu pakai vaksin apa nih kalau boleh tau dan kalau saya pakai sinovac dan setelah itu hati jadi tenang deh ,Positif
3,kalau aku juga sudah vaksin dan dong dapat vaksin sinovac dan alhamdulillah sehat sehat terus sampai sekarang ,Positif
1,ihh asli dulu pengennya vaksin sinovac tapi tidak ada dimana mana soalnya abis jadi terpaksa ikut yang moderna karena lagi butuh… ,Negatif
1, di papua at least udah banyak vaksin sih walau masih sinovac smua,Negatif
0,tante aku udah bulan tidak vaksin kedua kesel banget udah tahu gapapa dan mumpung sinovac juga pakai alesan bany… ,Negatif
-1, ke eropa juga tidak boleh temen kantor pada gagal mau buat visa karena vaksin sinovac,Negatif
0,vaksin sinovac bandara juanda surabaya dosis dan oktober kuota dosis daftar di link online ,Netral
0,semua vaksin sama saja aku kebagian sinovac suamiku astrazeneca zenneca tante ku yang manula dapat pfizer adek sepupu ya… ,Netral
-2, tteh aku pakai vaksin astrazeneca tapi tidak ada gejala apa kek cuma biasa aja pegal tangan abis di suntik sam… ,Negatif
2,karena aku juga sudah vaksin dan tahap ke dua dapat sinovac dan alhamdulillah sehat sehat ,Positif
0,belum lama ini malaysia telah membandingkan efektivitas antara vaksin sinovac pfizer dan vaksin astrazeneca hasil… ,Netral
-1,ketua riset uji klinis sinovac di bandung prof kusnandi mengungkap efikasi vaksin sinovac berkurang setelah … ,Negatif
-1, aku sekeluarga vaksin sinovac semua karena cuma ini doang ada nya di kotaku emang efeknya tidak terlalu dan… ,Positif
1,sing vaksin e sinovac rasah kemaki seperti aku ngene kamu astrea grandneva,Negatif
0, temen² ku yang vaksin pfizer rata² efek samping nya kayak sinovac doang bestie tapi tidak tau ya kan imun terminal… ,Negatif
0, sinovac affa kalau ada satu hotline informasi yang bagitau klinik apa yang ada vaksin teentu boleh te… ,Netral
-1,tbh aku glad tidak dapat sinovac gapapa dapat yang keras walau efeknya rada gila kebanyakan baca poal beberapa negara… ,Negatif
-2, benar sih kakakku juga mau vaksin cuma yang sinovac dia ngeri sama tetangganya yang dapet astrazeneca terus mual parah sampai apa hari gitu,Negatif
0,saat ini ada setidaknya jenis vaksin yang sudah ada di indonesia yakni sinovac astrazeneca zeneca moderna dan pfizer… ,Positif
-2, tapi memang majoritas pengguna sinovac keluhannya sedikit banget sih di kota gua mayoritas sino… ,Negatif
1, temen aku abis kepapar cword jadi tidak bisa ikut vaksin di kampus pakai sinovac eh pas bulan sudah sembuh l… ,Negatif
2,saya alhamdulillah sudah mendapatkan vaksin sinovac di bulan maret lalu harapan saya semoga saja vaksin ini bisa… ,Positif
0,just informasi ya teman jika memang harus vaksin karena aturan kemana harus ada sei vaksin sebaik nya jangan si… ,Netral
1, di jakaa sudah banyak moderna sama pfizer di sentra vaksin untuk umum kok nunggu moderna kar… ,Positif
-1, kan itu kayaknya kemarin jadi salah satu teori kenapa indonesia pakai sinovac biar pada mau vaksin apalag… ,Negatif
1, hari sebelum harih vaksin teman saya di palangka raya mengirimkan fotonya saat menerima vaksinasi kedua dengan… ,Positif
1,ngomong-ngomong dipikir pikir syukur juga ya indonesia vaksin utamanya dosis terbanyaknya itu sinovac melihat cerita temen yang s… ,Positif
0, kader pks divaksin di kecamatan koto ta­ngah sediakan dosis vaksin sinovac dan moderna ,Netral
1,vaksin yang tiba di indonesia baik astrazeneca sinovac dll dapat dipastikan akan melalui tahapan klinis dan pengem… ,Positif
-1, hai saya nak walkin second dose di klinik kesihatan kuala lumpur klinik kesihatan yang mana menawarkan… ,Netral
-1,alhamdulillah aku sebagai busui juga udah lengkap dapat dua dosis vaksin sinovac hari gini itu nda keran kalau… ,Positif
0,tementemen ada informasi vaksin sinovac kalauada bisa infoin yakk bantu temen nyariin soale,Netral
0,setelah dapet kuota vaksin mulai dari sinovac pfizer astrazeneca juga johnson  johnson tentu pemerintah juga me… ,Positif
-1,sinovac mulai tidak laku nih romannya makanya sang juragan nakutin dunia dengan pakai isu mutasi varian baru huahahaha… ,Negatif
0, its ada vaksin sinovac untuk umum nder,Netral
-1, informasi vaksin dosis sinovac malang kota ya terimakasih ,Netral
0,vaksin sinovac dosis pulang bawa sembako gratis di royal plaza oktober untuk semua ktp indonesia ,Positif
4, iyaa semoga cepat sembuh alerginya biar cepat vaksin oalah bri sama di sini juga semuanya pakai sinovac,Positif
0,vaksin covid bogor massal puskesmas kemang oktober pakai sinovac untuk dosis dan ,Netral
-1,komando distrik militer slm bekerjasama dengan dinkes kabupaten sleman ugm aparat terkait dan stakeholder kembali mela… ,Positif
0,informasi vaksin dosis yang sinovac dong rek sekitar bangsalsari terimakasiii jbrfess,Netral
-1,informasi vaksin sinovac dosis dua jogja dong,Netral
0,vaksin covid bogor massal puskesmas kemang oktober pakai sinovac dan untuk masyarakat umum ,Netral
1, di republik indonesia untuk booster bagi nakesdan tidak semua di vaksin modernakebanyakkan sinovac keleees,Negatif
0, vaksin nya jenis apa sinovac,Netral
0, samaa aku hr ini juga vaksin kedua sinovac ,Netral
-1,informasi vaksin dosis sinovac malang kota ya terimakasih ,Netral
0,informasi vaksin covid bogor massal puskesmas caringin oktober pakai pfizer dan sinovac ,Netral
-1, kamu pakai vaksin apa eza aku pakai sinovac pas vaksin kedua tidak sakit tapi kalau vaksin yang lain m… ,Positif
0, min mau tanya dong vaksin dosis ke sinovac hari ini yang masih ada kouta dimnaa ya,Netral
0,mukomuko siapkan dosis vaksin sinovac untuk pelajar antara news bengkulu ,Positif
0,informasi vaksin sinovac dan pfizer bogor untuk masyarakat umum tanggal oktober catat lokasinya ,Netral
-1, aku gitu sih nder pas vaksin sinovac malah sampai demam seminggu,Negatif
0, sinovac hbu sudah vaksin,Netral
0,kapolsek mojolaban pimpin pengamanan vaksinasi massal di gerai vaksin presisi di gedung blk bekonang kecamatan mojolaban… ,Positif
0, hahahah sama aku kmren juga ditawarin terus aku bilang lah maksude aku di vaksin sinovac maneh peng opo w… ,Negatif
0, vaksin sinovac dosis di gedung tppkk syarat jadwal  cp cek foto ,Netral
0, via vaksin sinovac dosis di gedung tppkk syarat jadwal  cp cek foto ,Netral
-1, masalah saja itu yang sepesawat sama positif itu loh mas yang… ,Negatif
-1,vaksin sinovac sakit tidak sih,Netral
0,via vaksin sinovac dosis di gedung tppkk syarat jadwal  cp cek foto ,Netral
0, tergantung vaksinnya nder aku sinovac vaksin kedua tidak ada efeknya,Positif
0,update informasi vaksin sinovac dan pfizer dosis dan bogor hari ini kuota orang ,Netral
0,vaksin sinovac dosis di gedung tppkk syarat jadwal  cp cek foto … ,Netral
1, alhamdulillah kali vaksin sinovac tidak ada efek apa apa sih di aku kalaumodernaastrazeneca kayaknya lumaya… ,Positif
1,yang pakai vaksin sinovac tidak diakui fully vaccinated ,Negatif
-2, aku udahhsyukur nyaa tidak ada efek sama sekali cuma tangan bekas vaksin aja yang rada nyeri ngomong-ngomong aku p… ,Negatif
0,cansino sputnik v indonesia jenis pfizer moderna johnson astrazeneca sinovac sinopharm beijing cansino sput… ,Netral
3,negara yang paling banyak beri izin vaksin untuk digunakan ada indonesia filipina vaksin sinovac sinopha… ,Positif
0,kalau aku habis covid tapi udah lama boleh vaksin boleh lt bulan lebih baik kalau udah sinovac boleh modern… ,Positif
0, suasana vaksinasi yang diselenggarakan oleh ika universitas airlangga yang diselenggarakan hari minggu vaksina…,Netral
0, tapi walau tidak ke uk setau saya untuk naik hajiumroh juga minimal vaksin nya harus astrazeneca k… ,Negatif
0, min ada informasi tidak buat vaksin dosis kedua sinovac daerah cipondoh,Netral
1, solidaritas vaksin psi kota depok vaksin sinovac dosis  syarat seluruh warga indonesia membawa foto copy ktp…,Netral
1,ini jumlah dosis yang sudah diadministrasikan di amerika dan inggris bayang berapa untungnya farmasi untuk vaksin… ,Netral
-1, aku vaksin dua kali pas lagi dapat semua tapi tidak kenapa karena sinovac tidak tahu kalau yang lain hehe,Positif
-1, ada kalauvaksin astrazeneca bisa keluar negeri kalausinovac belum bisa mas… ,Negatif
-1, baiklah kalau saya salah karena belum tau jenis vaksin moderna  pfizer saya hanya tau s… ,Netral
1, dapet moderna nder coba minta kaya surat gitu dari faskes tempat kamu vaksin kalau vaksin jenis in… ,Positif
0, sinovac udah di akuin who fega dan kebetulan di belanda pun diakuin tapi maslahnya di seifikat vak… ,Positif
-1,habis vaksin dosis kemarin sekitar jam wib lupa nanya ke tenaga medisnya sih tapi udah nanya sebelumnya s… ,Negatif
3, bagus kok nder kata siapa tidak bagus kalauudah vaksin sinovac tidak boleh ganti nder tapi yakin aja sih bagus,Positif
2, semua vaksin tuh bagus dan gaboleh milih karena dose awalnya sudah sinovac dan harus tetap sama untuk dose ,Positif
-1,vaksin jenis apa nih yang masuk korea ndak perlu karantina kyknya bukan sinovac deh ,Negatif
2, barubaru ini malaysia mengungkap hasil penelitiannya terhadap efektivitas vaksin sinovac pfizer dan astrazeneca berikut h…,Netral
0, bah kalau udah dapet booster moderna tapi st sama nd nya pakai sinovac dianggep udah vaksin apa belum,Netral
0,hmmm jadi kepikiran pengen vaksin lagikarena kemarin dapet vaksin sinovac,Negatif
0, om saya mau vaksin sinovac yang kedua dimana ya yang ada,Netral
0, oxford astrazeneca pfizer biontech moderna janssen kayaknya kalau sinovac mesti udah vaksin boos… ,Negatif
3, dosis vaksin sinovac untuk vaksinasi tahap i dan ii bagi pelajar di mukomuko siap diberikan besok ,Positif
-2, bahhh berai vaksin sinovac berlaku ya aku takut pas ke luar ditolak soalnya beredar kabar vaksin sinovac tidak bisa,Negatif
1,yang udah vaksin dosis ke efek sampingnya gimana terutama yang sinovac yh,Netral
0, pernah cerita di igsnya soalnya kan vaksin sinovac tidak diakuin di france jadi dianggapnya belum vaksin tr… ,Negatif
1,aaa bangga sebab dapat menjadi salah seorang vaccinator untuk vaksin pfizersinovac  astrazeneca selamat kita mesti… ,Positif
0, iya sama aku vaksin disekolah sih and tidak dikasi tau vaksin apa ini sinovac maybe gtw deh,Netral
-1, ngomong-ngomong vaksin apa re waktu itu aku vaksin sinovac memang efeknya parah di aku sempet sesek nafas setelah mnt… ,Negatif
0, aku batuk udah bulanan lebih dan selama didalam itu vaksin sinovac  boleh boleh aja nder dan tertawa… ,Positif
1, sinovac walopun pengennya vaksin jadi kaya,Positif
1,informasi tersedia vaksin  sinovac di desa jejalen kabbekasi ,Netral
0, apa tidak tahu waktu vaksin peama sinovac,Netral
1,barubaru ini malaysia mengungkap hasil penelitiannya terhadap efektivitas vaksin sinovac pfizer dan astrazeneca… ,Netral
-2, aku tambahin sedikit ini salah satu penyebab adanya demo kemarin thailand itu harusnya udah vaksin dari lama…,Negatif
1, saya sudah vaksin sinovac setelahnya positif covid dan sudah sembuh tanggal juli se… ,Positif
0,kenapa di seifikat vaksin tidak di tulis sinovac aja ya kenapa musti coronavac kan jadi tidak diakuin disini jadi… ,Negatif
1,jika masa efektif sinovac bulan maka akhir oktober guru guru harus mendapat vaksin booster… ,Netral
-1, anakku akhir bulan agustus ke belanda tidak masalah sudah vaksin sinovac xbukti autentik,Positif
0, harus vaksin lagi atuh om jack kalaugini caranya soalnya aku dapet sinovac massal lagi peanya… ,Negatif
0, tanggal lalu vaksin dosis sinovac huhu tt,Negatif
0, juta kali sinovac rupiah paling murah tuh sinovac juta warga harus bayar vaks… ,Netral
0, tu lah harap kan hak sama rata bg sinovac sekali klau boleh vaksin sudah lama boleh pilih… ,Netral
-1,sek vaksin e sinovac rausah sok keras seperti aku ngene kamu astreav,Negatif
0,mosok aku biduren mergane vaksin sinovac,Negatif
2,hallo warga taman sari sehat berikut jadwal vaksin senin oktober sinovac kantor rw mabes lapangan ums… ,Netral
0,untuk pendaftaran vaksin sinovac hari senin oktober di klinik polresta bandung jlbhayangkara soreang sil… ,Netral
0, untuk pendaftaran vaksin sinovac hari senin oktober di klinik polresta bandung jlbhayangkara soreang silah…,Netral
1, mohon maaf ibu istri saya sudah vaksin sinovac thp d gor delta sidoarjo pada tanggal september … ,Negatif
1, jenis vaksin yang digunakan adalah sinovac terbuka untuk umum usia mulai tahun ke atas dan penyintas covid yang tel…,Positif
0,untuk pendaftaran vaksin sinovac hari senin oktober di klinik polresta bandung jlbhayangkara soreang si… ,Netral
-1,rasah kakean cangkem asline aku ki ultramentapi bar vaksin sinovac kekuatanku ilang,Negatif
0,sobat polri untuk vaksin covid di menteng diadakan kelurahan menteng dengan dosis vaksin sinovac astrazeneca zenecca… ,Netral
-1,asline aku ki ultramen tapi bar vaksin sinovac kekuatanku ilang,Negatif
-1, untuk pendaftaran vaksin sinovac hari senin oktober di klinik polresta bandung silahkan klik link dibawah …,Netral
0, jatimulya di puskesmas jatimulya vaksin sinovac  pfizer dosis  syarat ktp domisili jatimulya,Netral
-1, ribuan dosis vaksin sinovac terbuang siasia di aceh tenggara garagara warga ,Negatif
-1,untuk pendaftaran vaksin sinovac hari senin oktober di klinik polresta bandung silahkan klik link dibawah… ,Netral
1,rahmad dorong agar vaksin jenis sinovac diakui who ,Positif
0,ayo vaksin • moderna dosis • astrazeneca dosis  • sinovac dosis dan bersama biddokkes polda kepri di… ,Positif
0,ayo vaksin hari jumat tanggal oktober dimulai pukul wib sd selesai di aula kecamatan guntur kabupa… ,Netral
0, kak nis dapet vaksin sinovac ya,Netral
-1, perlahan bukan hanya sebab vaksin astrazeneca ia kerana kadar vaksin dosis peama pada dan minggu lepas memang padar k…,Negatif
0,besok masih adaa jadwal vaksin covid dengan jenis vaksin astrazeneca dan sinovac beempat di puskesmas sukagum… ,Netral
0,situbondo • gencarkan serbuan vaksinasi covid dosis dan dengan jenis vaksin sinovac dan astrazeneca kegiata… ,Positif
0, coba ke kaika husada kak doi banyak vaksin hampir tiap minggu vaksinan dia ada sinovac ada pfizer wa… ,Positif
1,solidaritas vaksin psi kota depok vaksin sinovac dosis  syarat seluruh warga indonesia membawa foto… ,Netral
0,vaksin mung sinovac kok sokan kemlinthi le,Negatif
1, coba ke puskesmas ya nder apa rata vaksin di daerahmu itu astraz soalnya kalau sinovac boleh kok dibawa… ,Netral
