"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @zamirmohyedin: Baru ini, UiTM terima lebih RM20 juta dana penyelidikan dari kerajaan, melibatkan 206 jenis kajian. Bayangkan kalau RM20…",FALSE,0,NA,2021-10-06 14:51:10,FALSE,NA,"1445763570449326080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pokpih",201,TRUE,FALSE,NA,NA
"RT @zamirmohyedin: Baru ini, UiTM terima lebih RM20 juta dana penyelidikan dari kerajaan, melibatkan 206 jenis kajian. Bayangkan kalau RM20…",FALSE,0,NA,2021-10-06 14:50:38,FALSE,NA,"1445763434839109632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aisya_31",201,TRUE,FALSE,NA,NA
"RT @zamirmohyedin: Baru ini, UiTM terima lebih RM20 juta dana penyelidikan dari kerajaan, melibatkan 206 jenis kajian. Bayangkan kalau RM20…",FALSE,0,NA,2021-10-06 14:50:35,FALSE,NA,"1445763422633664513",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aroull",201,TRUE,FALSE,NA,NA
"RT @zamirmohyedin: Baru ini, UiTM terima lebih RM20 juta dana penyelidikan dari kerajaan, melibatkan 206 jenis kajian. Bayangkan kalau RM20…",FALSE,0,NA,2021-10-06 14:50:31,FALSE,NA,"1445763406452047875",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aquesteen",201,TRUE,FALSE,NA,NA
"RT @zamirmohyedin: Baru ini, UiTM terima lebih RM20 juta dana penyelidikan dari kerajaan, melibatkan 206 jenis kajian. Bayangkan kalau RM20…",FALSE,0,NA,2021-10-06 14:50:30,FALSE,NA,"1445763400034783234",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amirzaieni",201,TRUE,FALSE,NA,NA
"RT @zamirmohyedin: Baru ini, UiTM terima lebih RM20 juta dana penyelidikan dari kerajaan, melibatkan 206 jenis kajian. Bayangkan kalau RM20…",FALSE,0,NA,2021-10-06 14:50:29,FALSE,NA,"1445763396448653322",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Soorayaaaaaaaaa",201,TRUE,FALSE,NA,NA
"RT @zamirmohyedin: Baru ini, UiTM terima lebih RM20 juta dana penyelidikan dari kerajaan, melibatkan 206 jenis kajian. Bayangkan kalau RM20…",FALSE,0,NA,2021-10-06 14:50:13,FALSE,NA,"1445763328375078916",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MongyBanco",201,TRUE,FALSE,NA,NA
"RT @zamirmohyedin: Baru ini, UiTM terima lebih RM20 juta dana penyelidikan dari kerajaan, melibatkan 206 jenis kajian. Bayangkan kalau RM20…",FALSE,0,NA,2021-10-06 14:50:12,FALSE,NA,"1445763326936371201",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nisyz_",201,TRUE,FALSE,NA,NA
"RT @zamirmohyedin: Baru ini, UiTM terima lebih RM20 juta dana penyelidikan dari kerajaan, melibatkan 206 jenis kajian. Bayangkan kalau RM20…",FALSE,0,NA,2021-10-06 14:50:11,FALSE,NA,"1445763320263315470",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kainiezr",201,TRUE,FALSE,NA,NA
"RT @zamirmohyedin: Baru ini, UiTM terima lebih RM20 juta dana penyelidikan dari kerajaan, melibatkan 206 jenis kajian. Bayangkan kalau RM20…",FALSE,0,NA,2021-10-06 14:50:02,FALSE,NA,"1445763282896187412",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IfaMizam",201,TRUE,FALSE,NA,NA
"RT @zamirmohyedin: Baru ini, UiTM terima lebih RM20 juta dana penyelidikan dari kerajaan, melibatkan 206 jenis kajian. Bayangkan kalau RM20…",FALSE,0,NA,2021-10-06 14:49:53,FALSE,NA,"1445763244858036230",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nrlsyfna",201,TRUE,FALSE,NA,NA
"RT @zamirmohyedin: Baru ini, UiTM terima lebih RM20 juta dana penyelidikan dari kerajaan, melibatkan 206 jenis kajian. Bayangkan kalau RM20…",FALSE,0,NA,2021-10-06 14:49:47,FALSE,NA,"1445763222124916741",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SiyesAhhSiyeon",201,TRUE,FALSE,NA,NA
"RT @zamirmohyedin: Baru ini, UiTM terima lebih RM20 juta dana penyelidikan dari kerajaan, melibatkan 206 jenis kajian. Bayangkan kalau RM20…",FALSE,0,NA,2021-10-06 14:49:34,FALSE,NA,"1445763166328135690",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AhmadKamil91",201,TRUE,FALSE,NA,NA
"RT @zamirmohyedin: Baru ini, UiTM terima lebih RM20 juta dana penyelidikan dari kerajaan, melibatkan 206 jenis kajian. Bayangkan kalau RM20…",FALSE,0,NA,2021-10-06 14:48:56,FALSE,NA,"1445763007942852622",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","chemabulsayang",201,TRUE,FALSE,NA,NA
"Baru ini, UiTM terima lebih RM20 juta dana penyelidikan dari kerajaan, melibatkan 206 jenis kajian. Bayangkan kalau… https://t.co/a5TEyIaH8h",FALSE,697,"zamirmohyedin",2021-10-06 14:48:28,TRUE,"1445757500670636049","1445762887952134148","1149951007","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","zamirmohyedin",201,FALSE,FALSE,NA,NA
"@renggapkrisna Jenis vaksin apa ya ini bang?",FALSE,0,"renggapkrisna",2021-10-06 14:47:59,FALSE,"1445309942655717380","1445762766422233089","28842430","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RiyanIndika",0,FALSE,FALSE,NA,NA
"Orang kalau bercakap tentang fakta memang ada je info dia bukan jenis bingai yang tolak vaksin. Bangang",FALSE,0,NA,2021-10-06 14:32:21,FALSE,NA,"1445758833687629829",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DeleAbduls",0,FALSE,FALSE,NA,NA
"RT @chanabyun: Program Sentra Vaksin Bersama INTI &amp; DINKES KAB BDG di Pabrik PT INTI Palasari, Jalan Moch Toha No.225 mulai tanggal 24 Sept…",FALSE,0,NA,2021-10-06 14:29:24,FALSE,NA,"1445758092763807753",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hanidazhf",6,TRUE,FALSE,NA,NA
"Untuk vaksin kedua pastikan jenis vaksin sama (Sinovac/Corona Vac), jarak antara vaksin pertama dengan vaksin kedua… https://t.co/iPyMJTOYob",FALSE,0,"panji_psycho",2021-10-06 14:28:53,TRUE,"1445756866147930119","1445757959456243721","1285324122","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","panji_psycho",0,FALSE,FALSE,NA,NA
"@rafidah72 kalau mereka duduk berkurung dalam gua, tak bergaul dengan apa-apa jenis hidupan, itu diharapkan tidak m… https://t.co/wxpXpgEeMm",FALSE,2,"rafidah72",2021-10-06 14:25:21,TRUE,"1445755836895150087","1445757071551385612","101966101","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vision_zaki",0,FALSE,FALSE,NA,NA
"RT @ay_pengembara: Berasal dari Puskesmas pada Dinas Kesehatan Kota Ambon dan Tim dari TNI.

Jenis vaksin yg digunakan yakni Sinovac , Astr…",FALSE,0,NA,2021-10-06 14:22:55,FALSE,NA,"1445756457815662606",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FaGtng",6,TRUE,FALSE,NA,NA
"Artikel mana pulak ni. Profesor tu dah ambik vaksin atau profesor tu pun jenis anfivaks<U+0001F923><U+0001F923><U+0001F923><U+0001F923>. Kalau dia pun antivaks… https://t.co/zJW82vREjv",FALSE,5,NA,2021-10-06 14:11:12,TRUE,NA,"1445753512197951496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stay2pku",0,FALSE,FALSE,NA,NA
"RT @UMYogya: Vaksin Dosis 2 dengan jenis Sinovac hadir kembali. Teruntuk Mahasiswa UMY, Alumni UMY, Pelajar &amp; Masyarakat Umum yg sdh mengik…",FALSE,0,NA,2021-10-06 14:04:57,FALSE,NA,"1445751938054717450",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lolabanget5",8,TRUE,FALSE,NA,NA
"RT @UMYogya: Vaksin Dosis 2 dengan jenis Sinovac hadir kembali. Teruntuk Mahasiswa UMY, Alumni UMY, Pelajar &amp; Masyarakat Umum yg sdh mengik…",FALSE,0,NA,2021-10-06 14:03:08,FALSE,NA,"1445751482209300480",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","whatsupp_bro",8,TRUE,FALSE,NA,NA
"Percepatan vaksinasi dalam rangka penanganan Covid-19 menuju Indonesia sehat kembali dilaksanakan di Kantor Kapanew… https://t.co/6oXRmZrAxk",FALSE,0,NA,2021-10-06 14:01:13,TRUE,NA,"1445750997540765706",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pendimklp",0,FALSE,FALSE,NA,NA
"RT @JPenerangan: Setiap jenis vaksin yang diterima oleh anda mempunyai fungsi yang sama iaitu mengurangkan risiko jangkitan. Oleh itu, elak…",FALSE,0,NA,2021-10-06 14:00:17,FALSE,NA,"1445750761846034455",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","babamannz",194,TRUE,FALSE,NA,NA
"Karanganyar. Rabu,  06 Oktober 2021 pukul 08.00 Wib Koptu Yayan AR anggota Koramil 10/Jenawi bersama anggota  Satpo… https://t.co/UgAGJluIff",FALSE,0,NA,2021-10-06 13:57:46,TRUE,NA,"1445750130418667531",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KJenawi",0,FALSE,FALSE,NA,NA
"Karanganyar. Rabu,  06 Oktober 2021 pukul 08.00 Wib Koptu Yayan AR anggota Koramil 10/Jenawi bersama anggota  Satpo… https://t.co/ppdVZh2fly",FALSE,0,NA,2021-10-06 13:57:46,TRUE,NA,"1445750128967446540",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KJenawi",0,FALSE,FALSE,NA,NA
"Karanganyar. Rabu,  06 Oktober 2021 pukul 08.00 Wib Koptu Yayan AR anggota Koramil 10/Jenawi bersama anggota  Satpo… https://t.co/AmrzzF962u",FALSE,0,NA,2021-10-06 13:57:45,TRUE,NA,"1445750124768944138",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KJenawi",0,FALSE,FALSE,NA,NA
"Karanganyar. Rabu,  06 Oktober 2021 pukul 08.00 Wib Koptu Yayan AR anggota Koramil 10/Jenawi bersama anggota  Satpo… https://t.co/Zw20sqpRbk",FALSE,0,NA,2021-10-06 13:57:44,TRUE,NA,"1445750123783327756",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KJenawi",0,FALSE,FALSE,NA,NA
"Karanganyar. Rabu,  06 Oktober 2021 pukul 08.00 Wib Koptu Yayan AR anggota Koramil 10/Jenawi bersama anggota  Satpo… https://t.co/Rr36G5Evgw",FALSE,0,NA,2021-10-06 13:57:44,TRUE,NA,"1445750123691057164",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KJenawi",0,FALSE,FALSE,NA,NA
"Danrem 032/Wbr Sambut Kedatangan Vaksin Jenis Pfizer https://t.co/aqKQjK0Vlu",FALSE,0,NA,2021-10-06 13:57:31,FALSE,NA,"1445750069643317248",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","ingatlah_com",0,FALSE,FALSE,NA,NA
"RT @UMYogya: Vaksin Dosis 2 dengan jenis Sinovac hadir kembali. Teruntuk Mahasiswa UMY, Alumni UMY, Pelajar &amp; Masyarakat Umum yg sdh mengik…",FALSE,0,NA,2021-10-06 13:57:27,FALSE,NA,"1445750049791639564",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DolanSuka",8,TRUE,FALSE,NA,NA
"RT @UMYogya: Vaksin Dosis 2 dengan jenis Sinovac hadir kembali. Teruntuk Mahasiswa UMY, Alumni UMY, Pelajar &amp; Masyarakat Umum yg sdh mengik…",FALSE,0,NA,2021-10-06 13:55:46,FALSE,NA,"1445749625986555908",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Apasala81144245",8,TRUE,FALSE,NA,NA
"Berasal dari Puskesmas pada Dinas Kesehatan Kota Ambon dan Tim dari TNI.

Jenis vaksin yg digunakan yakni Sinovac ,… https://t.co/sVCPfRdT0H",FALSE,6,"ay_pengembara",2021-10-06 13:54:00,TRUE,"1445748209528160260","1445749182376013830","1138972955516362752","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ay_pengembara",6,FALSE,FALSE,NA,NA
"RT @UMYogya: Vaksin Dosis 2 dengan jenis Sinovac hadir kembali. Teruntuk Mahasiswa UMY, Alumni UMY, Pelajar &amp; Masyarakat Umum yg sdh mengik…",FALSE,0,NA,2021-10-06 13:53:19,FALSE,NA,"1445749009314770953",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nakrantaugitu",8,TRUE,FALSE,NA,NA
"RT @UMYogya: Vaksin Dosis 2 dengan jenis Sinovac hadir kembali. Teruntuk Mahasiswa UMY, Alumni UMY, Pelajar &amp; Masyarakat Umum yg sdh mengik…",FALSE,0,NA,2021-10-06 13:51:17,FALSE,NA,"1445748498205274121",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BerbedaMengapa",8,TRUE,FALSE,NA,NA
"Program Sentra Vaksin Bersama INTI &amp; DINKES KAB BDG di Pabrik PT INTI Palasari, Jalan Moch Toha No.225 mulai tangga… https://t.co/SIVSsS8p4p",FALSE,4,NA,2021-10-06 13:43:29,TRUE,NA,"1445746537364033542",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chanabyun",6,FALSE,FALSE,NA,NA
"@nurfarasyahira Cari tempat vaksin yang boleh walk-in yang same jenis dengan vaksin yang kau dapat",FALSE,0,"nurfarasyahira",2021-10-06 13:39:32,FALSE,"1445725884179124225","1445745543087476754","824948677","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","S_Nursyafiqahh",0,FALSE,FALSE,NA,NA
"#kodim1419Enrekang*_Koramil 1419-03/Baraka bersama Tim Vaksinator Puskesmas Baraka melaksanakan Serbuan Vaksin Nasi… https://t.co/qbuCzJLdAQ",FALSE,0,NA,2021-10-06 13:20:42,TRUE,NA,"1445740802374701058",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","enrekang1419",0,FALSE,FALSE,NA,NA
"Katanya 10,384 orang iaitu 81.13 peratus remaja berumur 12 hingga 17 tahun juga direkodkan menerima suntikan dos pe… https://t.co/tb7D8Zct9O",FALSE,0,NA,2021-10-06 13:20:32,TRUE,NA,"1445740762067394562",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","santai_tv",0,FALSE,FALSE,NA,NA
"RT @UMYogya: Vaksin Dosis 2 dengan jenis Sinovac hadir kembali. Teruntuk Mahasiswa UMY, Alumni UMY, Pelajar &amp; Masyarakat Umum yg sdh mengik…",FALSE,0,NA,2021-10-06 13:19:41,FALSE,NA,"1445740546861899782",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Haiiiiiiiiii11",8,TRUE,FALSE,NA,NA
"RT @JPenerangan: Setiap jenis vaksin yang diterima oleh anda mempunyai fungsi yang sama iaitu mengurangkan risiko jangkitan. Oleh itu, elak…",FALSE,0,NA,2021-10-06 13:19:17,FALSE,NA,"1445740447612104713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PSaratok",194,TRUE,FALSE,NA,NA
"RT @JapenSarawak: @JPenerangan @AnnuarMusa @ZahidiZainuI @DSMM64 @ab_sukari @HashimBedu RT @JPenerangan: Setiap jenis vaksin yang diterima…",FALSE,0,NA,2021-10-06 13:15:17,FALSE,NA,"1445739437980196871",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","selorot",30,TRUE,FALSE,NA,NA
"RT @JPenerangan: Setiap jenis vaksin yang diterima oleh anda mempunyai fungsi yang sama iaitu mengurangkan risiko jangkitan. Oleh itu, elak…",FALSE,0,NA,2021-10-06 13:12:07,FALSE,NA,"1445738641163120644",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jp_sufe",194,TRUE,FALSE,NA,NA
"#kodim1419Enrekang*_Koramil 1419-02/Enrekang bekerja sama dengan Tim Vaksinator RSUD Massenrenpulu melaksanakan Ser… https://t.co/WMgijuE3dn",FALSE,0,NA,2021-10-06 13:11:49,TRUE,NA,"1445738567557267458",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","enrekang1419",0,FALSE,FALSE,NA,NA
"@mnabylaaa Adik aku tak buat macamtu tau sebaliknya die tu suka buat lawak but then tangan aku ni jenis bergerak la… https://t.co/ljvwAFFQdY",FALSE,0,"mnabylaaa",2021-10-06 13:09:31,TRUE,"1445580880429273091","1445737986310623232","1345953070795038720","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wafiieilish",0,FALSE,FALSE,NA,NA
"#kodim1419Enrekang*_Koramil 1419-01/Maiwa bekerja sama dengan Tim Vaksinator Puskesmas Maiwa melaksanakan Serbuan V… https://t.co/VnW7VyqKCx",FALSE,1,NA,2021-10-06 13:09:10,TRUE,NA,"1445737900205699077",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","enrekang1419",0,FALSE,FALSE,NA,NA
"RT @UMYogya: Vaksin Dosis 2 dengan jenis Sinovac hadir kembali. Teruntuk Mahasiswa UMY, Alumni UMY, Pelajar &amp; Masyarakat Umum yg sdh mengik…",FALSE,0,NA,2021-10-06 12:57:35,FALSE,NA,"1445734984183021583",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","komunikasiumy",8,TRUE,FALSE,NA,NA
"RT @Bandung_Dinkes: Wargi Bandung, silakan cek informasi jenis-jenis vaksinasi covid-19 di Kota Bandung &amp; tempat yg menyediakannya. Kami sa…",FALSE,0,NA,2021-10-06 12:55:00,FALSE,NA,"1445734335110254592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deafirmansyah",11,TRUE,FALSE,NA,NA
"Bhabinkamtibmas kalurahan Bleberan Bripka Suparyanta monitoring  Vaksinasi Warga Kalurahan Binaan UPT Puskesmas II… https://t.co/S9JRDpYNFV",FALSE,0,NA,2021-10-06 12:52:07,TRUE,NA,"1445733609017536519",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SektorPlayen2",0,FALSE,FALSE,NA,NA
"Vaksin Dosis 2 dengan jenis Sinovac hadir kembali. Teruntuk Mahasiswa UMY, Alumni UMY, Pelajar &amp; Masyarakat Umum yg… https://t.co/1XvlTaQjjT",FALSE,10,NA,2021-10-06 12:41:07,TRUE,NA,"1445730840474841097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UMYogya",8,FALSE,FALSE,NA,NA
"Kalau kena razia vaksin, langsung disuntik di tempat dgn apapun jenis vaksin yg dibawa petugas?
Hadeh... Hadeh... <U+0001F60C><U+0001F60C>",FALSE,0,NA,2021-10-06 12:24:56,FALSE,NA,"1445726769919586305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bule_Chan",0,FALSE,FALSE,NA,NA
"@bertanyarl ngga ganti. tetap selesaikan dosis 2nya. nanti bisa dapat booster dari kedutaan di negara tersebut deng… https://t.co/KMuZ854pi6",FALSE,0,"bertanyarl",2021-10-06 12:10:05,TRUE,"1445721763715764227","1445723029216981004","740913957293068289","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nctraaa",0,FALSE,FALSE,NA,NA
"RT @PakcikBertwit: Jenis yang tak mau ambil vaksin tapi  marah bila sebut dia antivax ni sama jenis dengan yang 'neutral' pada Taliban ke?",FALSE,0,NA,2021-10-06 12:02:07,FALSE,NA,"1445721024134193160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yaayerzs",23,TRUE,FALSE,NA,NA
"Wujudkan kondusifitas wilayah, Sertu Sukadi Babinsa Ds Bendungan Anggota Koramil 05/Kedawung memonitoring pelaksana… https://t.co/NItkfFlhuM",FALSE,0,NA,2021-10-06 11:53:13,TRUE,NA,"1445718787345375232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kodim_Sragen",0,FALSE,FALSE,NA,NA
"Kenali Jenis Vaksin Covid-19 yang digunakan di Indonesia
#visitlebak 
#lebakunique 
#bekerjadenganhati… https://t.co/ZkRJlNPDBT",FALSE,1,NA,2021-10-06 11:33:21,TRUE,NA,"1445713784782262278",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lebakkab",0,FALSE,FALSE,NA,NA
"Semakin beragamnya pilihan vaksin Covid-19 di Indonesia membuat masyarakat kerap dihadapkan pada pertanyaan mana je… https://t.co/dA1knB0ZjU",FALSE,0,NA,2021-10-06 11:30:41,TRUE,NA,"1445713114645741568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KominfotikLpg",0,FALSE,FALSE,NA,NA
"Jenis Vaksin Covid-19 yang di Gunakan di Indonesia.

#visitlebak #lebakunique #bekerjadenganhati #terbukaitukeren https://t.co/pwtPxq1Krv",FALSE,0,NA,2021-10-06 11:26:22,FALSE,NA,"1445712030837592076",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","diskominfolebak",0,FALSE,FALSE,NA,NA
"RT @Bandung_Dinkes: Wargi Bandung, silakan cek informasi jenis-jenis vaksinasi covid-19 di Kota Bandung &amp; tempat yg menyediakannya. Kami sa…",FALSE,0,NA,2021-10-06 11:24:12,FALSE,NA,"1445711485829713929",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","annyeongjoyy",11,TRUE,FALSE,NA,NA
"@bucinatsume @bertanyarl gapapa lanjut aja ke dosis 2 dengan jenis vaksin yang sama",FALSE,0,"bucinatsume",2021-10-06 11:18:59,FALSE,"1445709546337411079","1445710171175407616","1326433434722586624","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nctraaa",0,FALSE,FALSE,NA,NA
"@bertanyarl ngga ulang dari dosis 1 kok. masih bisa lanjut dosis 2 dengan jenis vaksin yang sama",FALSE,0,"bertanyarl",2021-10-06 11:18:21,FALSE,"1445709179117719564","1445710013620621326","740913957293068289","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nctraaa",0,FALSE,FALSE,NA,NA
